"workid","subjectid"
"OL16961503W","1023"
"OL16961503W","1024"
"OL16961503W","430"
"OL16961503W","133"
"OL16961503W","1275"
"OL3138896W","1449"
"OL3138896W","393"
"OL3138896W","133"
"OL3925160W","133"
"OL3925160W","338"
"OL3925160W","446"
"OL3925160W","2244"
"OL4465780W","133"
"OL4465780W","293"
"OL4465780W","990"
"OL4465780W","1258"
"OL4465780W","1740"
"OL4810854W","133"
"OL4810854W","167"
"OL4810854W","461"
"OL5209640W","133"
"OL5209640W","338"
"OL5209640W","479"
"OL5209640W","756"
"OL5209640W","1822"
"OL5209640W","2147"
"OL11877589W","256"
"OL11877589W","1468"
"OL11877589W","1637"
"OL11877589W","133"
"OL12811487W","479"
"OL12811487W","446"
"OL12811487W","1819"
"OL12811487W","1822"
"OL12811487W","966"
"OL12811487W","133"
"OL15625063W","745"
"OL15625063W","479"
"OL15625063W","430"
"OL15625063W","391"
"OL15625063W","133"
"OL15625063W","1258"
"OL15855480W","133"
"OL15855480W","1719"
"OL15855480W","982"
"OL17006235W","1229"
"OL17006235W","1024"
"OL17006235W","430"
"OL17006235W","1951"
"OL17006235W","426"
"OL17006235W","133"
"OL2664229W","1562"
"OL2664229W","1494"
"OL2664229W","1647"
"OL2664229W","527"
"OL2664229W","426"
"OL2664229W","1886"
"OL2664229W","1444"
"OL2664229W","1029"
"OL2935675W","133"
"OL4075861W","133"
"OL4314069W","133"
"OL4314069W","295"
"OL4314069W","1772"
"OL4314069W","2158"
"OL4314069W","2126"
"OL4314069W","2125"
"OL4314069W","1385"
"OL4314069W","2304"
"OL4314069W","1779"
"OL4314069W","1164"
"OL4314069W","2065"
"OL4314069W","1161"
"OL4314069W","1128"
"OL4314069W","1061"
"OL4314069W","1237"
"OL4467466W","33"
"OL4467466W","93"
"OL4467466W","133"
"OL4467466W","437"
"OL4467466W","1043"
"OL4467466W","1457"
"OL4634950W","133"
"OL4634950W","756"
"OL4634950W","1258"
"OL5728038W","982"
"OL5728038W","2025"
"OL5728038W","1289"
"OL5728038W","1285"
"OL5728038W","794"
"OL5728038W","2026"
"OL5728038W","1562"
"OL5728038W","2033"
"OL5728038W","1719"
"OL5728038W","2031"
"OL5728038W","2155"
"OL6244223W","91"
"OL6244223W","133"
"OL6244223W","140"
"OL6244223W","230"
"OL6244223W","437"
"OL6244223W","570"
"OL7109615W","133"
"OL735836W","133"
"OL735836W","428"
"OL735836W","540"
"OL8383582W","1091"
"OL8383582W","420"
"OL8383582W","457"
"OL8383582W","133"
"OL8383582W","916"
"OL13593765W","479"
"OL13593765W","1642"
"OL13593765W","133"
"OL13593765W","540"
"OL15520934W","232"
"OL15520934W","1847"
"OL15520934W","1848"
"OL15520934W","1877"
"OL15520934W","1468"
"OL15520934W","540"
"OL15520934W","1248"
"OL15520934W","719"
"OL15520934W","133"
"OL15520934W","228"
"OL16042574W","133"
"OL16042574W","1258"
"OL16042574W","1719"
"OL16042574W","18"
"OL16042574W","982"
"OL16455075W","1066"
"OL16455075W","479"
"OL16455075W","1417"
"OL16455075W","607"
"OL16641072W","1299"
"OL16641072W","1597"
"OL16641072W","133"
"OL16641072W","937"
"OL16641072W","1719"
"OL16641072W","982"
"OL16641072W","2146"
"OL16641072W","952"
"OL16641072W","2255"
"OL16641072W","463"
"OL16641072W","1304"
"OL16641072W","1335"
"OL16641072W","1307"
"OL16641072W","1051"
"OL16641072W","2247"
"OL16641072W","1033"
"OL16641072W","1416"
"OL16641072W","127"
"OL16641072W","154"
"OL16920195W","702"
"OL16920195W","133"
"OL17977640W","1612"
"OL17977640W","479"
"OL17977640W","133"
"OL17977640W","1181"
"OL17977640W","1661"
"OL1830231W","479"
"OL1830231W","133"
"OL1830231W","756"
"OL1830231W","994"
"OL2425766W","133"
"OL2425766W","930"
"OL2425766W","1927"
"OL2425766W","1934"
"OL2425766W","2093"
"OL2720302W","479"
"OL2720302W","133"
"OL3153383W","479"
"OL3153383W","133"
"OL3153383W","1146"
"OL3153383W","994"
"OL3153383W","1772"
"OL4636560W","133"
"OL4636560W","479"
"OL4636560W","1772"
"OL4636560W","2147"
"OL5962169W","389"
"OL5962169W","384"
"OL5962169W","133"
"OL5962169W","430"
"OL611283W","70"
"OL611283W","133"
"OL611283W","1054"
"OL611283W","1299"
"OL611283W","1635"
"OL611283W","1636"
"OL6924047W","133"
"OL6924047W","908"
"OL7276776W","133"
"OL7276776W","2151"
"OL9868065W","133"
"OL9868065W","729"
"OL9868065W","730"
"OL9868065W","783"
"OL9868065W","784"
"OL9868065W","1767"
"OL11547932W","133"
"OL11670874W","500"
"OL11670874W","1068"
"OL11670874W","1364"
"OL11670874W","1381"
"OL11670874W","1824"
"OL11670874W","133"
"OL11670874W","1449"
"OL13626549W","1514"
"OL13626549W","1222"
"OL13626549W","1442"
"OL13626549W","133"
"OL16935541W","552"
"OL16935541W","2017"
"OL16935541W","446"
"OL16935541W","635"
"OL16935541W","2060"
"OL16935541W","167"
"OL16935541W","699"
"OL16935541W","1823"
"OL16935541W","469"
"OL16935541W","1777"
"OL16935541W","2241"
"OL16935541W","835"
"OL16935541W","133"
"OL16969522W","699"
"OL16969522W","133"
"OL2905205W","180"
"OL2905205W","133"
"OL2905205W","540"
"OL3742423W","133"
"OL3742423W","540"
"OL3742423W","1169"
"OL3990884W","133"
"OL3990884W","479"
"OL4489907W","133"
"OL4489907W","479"
"OL4620016W","166"
"OL4620016W","1146"
"OL4620016W","1531"
"OL4620016W","633"
"OL4620016W","2157"
"OL4620016W","1532"
"OL4969869W","133"
"OL4969869W","540"
"OL4969869W","1715"
"OL4969869W","2184"
"OL5099756W","133"
"OL5099756W","449"
"OL5099756W","479"
"OL5099756W","540"
"OL5099756W","699"
"OL5840224W","133"
"OL5840224W","426"
"OL5840224W","875"
"OL7755801W","133"
"OL7755801W","218"
"OL7755801W","794"
"OL7755801W","2288"
"OL7755801W","1719"
"OL7755801W","982"
"OL8149416W","5"
"OL8149416W","8"
"OL8149416W","2317"
"OL8149416W","2326"
"OL8149416W","1112"
"OL8149416W","1340"
"OL862839W","447"
"OL862839W","133"
"OL862839W","540"
"OL862839W","429"
"OL8643086W","251"
"OL8643086W","389"
"OL8643086W","493"
"OL10781848W","1457"
"OL10781848W","523"
"OL10781848W","133"
"OL12639851W","1546"
"OL12639851W","133"
"OL13335192W","676"
"OL13335192W","610"
"OL13335192W","607"
"OL15595918W","417"
"OL15595918W","1705"
"OL15595918W","133"
"OL16931199W","1546"
"OL16931199W","446"
"OL16931199W","133"
"OL16940748W","1024"
"OL16940748W","430"
"OL16940748W","1951"
"OL16940748W","1023"
"OL16940748W","426"
"OL16940748W","133"
"OL3230790W","479"
"OL3230790W","676"
"OL3230790W","610"
"OL3230790W","607"
"OL3230790W","1299"
"OL3490596W","1231"
"OL3490596W","756"
"OL3490596W","133"
"OL3531158W","133"
"OL3531158W","167"
"OL3531158W","286"
"OL3531158W","1044"
"OL3531158W","1226"
"OL3531158W","1758"
"OL3531158W","1759"
"OL4049823W","133"
"OL4049823W","1025"
"OL4049823W","1612"
"OL4049823W","1927"
"OL4049823W","1932"
"OL4114633W","133"
"OL4114633W","421"
"OL4114633W","479"
"OL4114633W","1263"
"OL4114633W","1266"
"OL4114633W","1508"
"OL6891396W","133"
"OL6891396W","1592"
"OL6891396W","1856"
"OL6891396W","2213"
"OL11845900W","756"
"OL11845900W","133"
"OL11845900W","2212"
"OL12438895W","479"
"OL12438895W","1350"
"OL12438895W","1192"
"OL12438895W","133"
"OL12438895W","167"
"OL13286901W","676"
"OL13286901W","133"
"OL13286901W","1710"
"OL15625041W","591"
"OL15625041W","2067"
"OL15625041W","1432"
"OL15625041W","1858"
"OL15625041W","210"
"OL15625041W","1917"
"OL15625041W","2116"
"OL15625041W","406"
"OL15625041W","2203"
"OL15625041W","211"
"OL15625041W","821"
"OL15625041W","2248"
"OL15625041W","1333"
"OL15625041W","851"
"OL15625041W","155"
"OL15625041W","2178"
"OL15625041W","437"
"OL15625041W","479"
"OL15625041W","938"
"OL15625041W","974"
"OL15625041W","619"
"OL15625041W","944"
"OL15625041W","127"
"OL15625041W","154"
"OL16729140W","140"
"OL16729140W","133"
"OL16930764W","699"
"OL16930764W","2109"
"OL16930764W","426"
"OL16930764W","424"
"OL16930764W","1362"
"OL16930764W","133"
"OL16941904W","699"
"OL16941904W","133"
"OL16957356W","237"
"OL16957356W","1546"
"OL16957356W","446"
"OL16957356W","430"
"OL16957356W","133"
"OL2945531W","479"
"OL2945531W","2191"
"OL2945531W","1772"
"OL2945531W","133"
"OL3526869W","1468"
"OL3526869W","133"
"OL4240643W","133"
"OL4240643W","1536"
"OL4240643W","1612"
"OL4240643W","1869"
"OL4442579W","133"
"OL4442579W","1575"
"OL4442579W","1772"
"OL4957646W","133"
"OL4957646W","166"
"OL4957646W","2142"
"OL4957646W","1779"
"OL4957646W","203"
"OL4957646W","1161"
"OL4957646W","169"
"OL4957646W","1330"
"OL4957646W","1159"
"OL4957646W","551"
"OL4957646W","1061"
"OL11061642W","479"
"OL11061642W","756"
"OL11061642W","133"
"OL11061642W","1822"
"OL11061642W","1772"
"OL11061642W","1258"
"OL11166914W","1495"
"OL11166914W","133"
"OL11262627W","1590"
"OL11262627W","966"
"OL11262627W","133"
"OL12772107W","122"
"OL12772107W","1620"
"OL12772107W","48"
"OL12772107W","133"
"OL16662512W","1204"
"OL16662512W","388"
"OL16662512W","1947"
"OL16662512W","1474"
"OL16662512W","223"
"OL16662512W","994"
"OL16662512W","1164"
"OL16662512W","479"
"OL16662512W","222"
"OL16662512W","391"
"OL16662512W","1546"
"OL16662512W","446"
"OL16662512W","1024"
"OL16662512W","430"
"OL16662512W","133"
"OL16943145W","389"
"OL16943145W","437"
"OL16943145W","430"
"OL16943145W","426"
"OL16943145W","424"
"OL16943145W","133"
"OL16943145W","438"
"OL16944104W","1024"
"OL16944104W","133"
"OL16944104W","644"
"OL16944104W","1275"
"OL16945561W","430"
"OL16945561W","1951"
"OL16945561W","1023"
"OL16945561W","426"
"OL16945561W","133"
"OL16945561W","438"
"OL2262642W","479"
"OL2262642W","1916"
"OL2262642W","93"
"OL2262642W","95"
"OL2262642W","1822"
"OL2262642W","32"
"OL2262642W","133"
"OL2262642W","228"
"OL2640893W","101"
"OL2640893W","1705"
"OL2640893W","133"
"OL2640893W","429"
"OL4116440W","133"
"OL4116440W","457"
"OL4116440W","1626"
"OL4116440W","1822"
"OL4787695W","133"
"OL4787695W","272"
"OL11553007W","1690"
"OL11553007W","133"
"OL11553007W","429"
"OL11950419W","133"
"OL11950419W","383"
"OL11950419W","479"
"OL11950419W","1026"
"OL11950419W","1191"
"OL11950419W","1232"
"OL11950419W","1299"
"OL11950419W","2038"
"OL12434444W","133"
"OL12434444W","457"
"OL12434444W","1927"
"OL12434444W","1928"
"OL12434444W","1930"
"OL13590798W","133"
"OL13590798W","479"
"OL13590798W","1321"
"OL13590798W","1323"
"OL16661314W","711"
"OL16661314W","911"
"OL16661314W","659"
"OL16661314W","1093"
"OL16661314W","710"
"OL16661314W","1092"
"OL16661314W","712"
"OL16661314W","452"
"OL16661314W","702"
"OL16661314W","133"
"OL16945894W","699"
"OL16945894W","133"
"OL16945894W","1275"
"OL2024373W","133"
"OL2024373W","18"
"OL2024373W","1719"
"OL2024373W","1058"
"OL2024373W","457"
"OL2024373W","982"
"OL2024373W","2407"
"OL2024373W","2312"
"OL2024373W","2376"
"OL3289779W","2224"
"OL3289779W","592"
"OL3289779W","1046"
"OL3289779W","133"
"OL3289779W","756"
"OL3484020W","1892"
"OL3484020W","133"
"OL3484020W","1258"
"OL4052749W","133"
"OL4052749W","756"
"OL4052749W","993"
"OL4052749W","1822"
"OL4213371W","137"
"OL4213371W","516"
"OL4583128W","133"
"OL4583128W","446"
"OL4583128W","1822"
"OL4583128W","1974"
"OL4621338W","133"
"OL4621338W","1350"
"OL4621338W","1772"
"OL4621338W","2038"
"OL4970449W","133"
"OL4970449W","479"
"OL4970449W","999"
"OL4970449W","1772"
"OL4976061W","133"
"OL4976061W","479"
"OL4976061W","756"
"OL9402349W","407"
"OL9402349W","1419"
"OL9402349W","418"
"OL9402349W","1562"
"OL9402349W","1494"
"OL9402349W","1091"
"OL11735271W","479"
"OL11735271W","756"
"OL11735271W","133"
"OL12337865W","479"
"OL12337865W","392"
"OL12337865W","430"
"OL12337865W","133"
"OL12337865W","438"
"OL13581711W","133"
"OL13581711W","206"
"OL13581711W","1764"
"OL14924436W","133"
"OL14924436W","461"
"OL14924436W","2027"
"OL14924436W","1562"
"OL14924436W","407"
"OL14924436W","1494"
"OL14924436W","1719"
"OL14924436W","18"
"OL14924436W","982"
"OL16001722W","653"
"OL16001722W","133"
"OL16001722W","1070"
"OL16441292W","417"
"OL16441292W","929"
"OL16441292W","568"
"OL16441292W","1304"
"OL16441292W","1705"
"OL16441292W","133"
"OL16941967W","699"
"OL16941967W","702"
"OL16941967W","133"
"OL16946324W","426"
"OL16946324W","1024"
"OL16946324W","430"
"OL16946324W","133"
"OL16946324W","1023"
"OL16951386W","1023"
"OL16951386W","1024"
"OL16951386W","430"
"OL16951386W","133"
"OL16951386W","539"
"OL16987815W","1024"
"OL16987815W","430"
"OL16987815W","539"
"OL16987815W","426"
"OL16987815W","133"
"OL16987815W","438"
"OL2247601W","133"
"OL2247601W","452"
"OL2247601W","540"
"OL2247601W","1148"
"OL2247601W","2147"
"OL2247601W","1719"
"OL2247601W","982"
"OL2648284W","133"
"OL2648284W","419"
"OL2648284W","436"
"OL2648284W","794"
"OL2648284W","2193"
"OL2648284W","2197"
"OL2648284W","982"
"OL2648284W","1719"
"OL3256822W","133"
"OL3256822W","394"
"OL3256822W","1749"
"OL3256822W","1792"
"OL3256822W","1794"
"OL3256822W","1960"
"OL3256822W","1989"
"OL85814W","133"
"OL85814W","975"
"OL85814W","1245"
"OL85814W","1751"
"OL90485W","982"
"OL90485W","1719"
"OL90485W","133"
"OL90485W","794"
"OL11202244W","133"
"OL11202244W","540"
"OL11202244W","556"
"OL11202244W","557"
"OL11202244W","1321"
"OL11202244W","1323"
"OL11202244W","1327"
"OL12337543W","479"
"OL12337543W","756"
"OL12337543W","133"
"OL13502665W","479"
"OL13502665W","1822"
"OL13502665W","133"
"OL13502665W","167"
"OL13554482W","409"
"OL13554482W","133"
"OL13554482W","2158"
"OL15518435W","234"
"OL15518435W","1351"
"OL15518435W","1068"
"OL15518435W","235"
"OL15518435W","244"
"OL15518435W","236"
"OL15518435W","1323"
"OL15518435W","127"
"OL16645422W","699"
"OL16645422W","391"
"OL16645422W","133"
"OL16645422W","539"
"OL16941135W","1024"
"OL16941135W","430"
"OL16941135W","1951"
"OL16941135W","1023"
"OL16941135W","426"
"OL16941135W","133"
"OL16941135W","438"
"OL16943663W","699"
"OL16943663W","702"
"OL16943663W","133"
"OL16953055W","1024"
"OL16953055W","430"
"OL16953055W","539"
"OL16953055W","1421"
"OL16953055W","133"
"OL16953055W","426"
"OL2660838W","36"
"OL2660838W","1739"
"OL2660838W","133"
"OL2660838W","1228"
"OL3274566W","133"
"OL3274566W","993"
"OL3274566W","1822"
"OL3274566W","1827"
"OL4447895W","133"
"OL4447895W","479"
"OL4969764W","133"
"OL5420152W","133"
"OL5420152W","1449"
"OL5425151W","133"
"OL5425151W","479"
"OL7637439W","133"
"OL7637439W","755"
"OL7637439W","1071"
"OL7637439W","1448"
"OL9822604W","133"
"OL9822604W","409"
"OL9822604W","1228"
"OL12274858W","479"
"OL12274858W","1468"
"OL12274858W","133"
"OL12276672W","133"
"OL12276672W","1148"
"OL12276672W","2147"
"OL12294658W","409"
"OL12294658W","756"
"OL12294658W","133"
"OL12294658W","1575"
"OL12294658W","1719"
"OL12294658W","982"
"OL12350330W","2008"
"OL12350330W","1300"
"OL12350330W","133"
"OL12350330W","1258"
"OL15997921W","1421"
"OL15997921W","568"
"OL15997921W","133"
"OL15997921W","594"
"OL16341350W","479"
"OL16341350W","446"
"OL16341350W","1822"
"OL16341350W","966"
"OL16341350W","133"
"OL16827009W","133"
"OL16827009W","429"
"OL16943084W","1024"
"OL16943084W","430"
"OL16943084W","1023"
"OL16943084W","426"
"OL16943084W","133"
"OL16943084W","543"
"OL16943084W","438"
"OL16961127W","446"
"OL16961127W","437"
"OL16961127W","430"
"OL16961127W","222"
"OL16961127W","424"
"OL16961127W","133"
"OL16983471W","1304"
"OL16983471W","699"
"OL16983471W","446"
"OL16983471W","133"
"OL2073794W","133"
"OL2073794W","581"
"OL2073794W","582"
"OL2073794W","1649"
"OL2073794W","1650"
"OL2711557W","1143"
"OL2711557W","943"
"OL2711557W","755"
"OL2711557W","1639"
"OL2711557W","1693"
"OL3340778W","133"
"OL3340778W","540"
"OL4817901W","133"
"OL4817901W","1710"
"OL12339868W","479"
"OL12339868W","133"
"OL12608144W","479"
"OL12608144W","500"
"OL12608144W","1824"
"OL12608144W","133"
"OL13354491W","133"
"OL13354491W","540"
"OL13354491W","393"
"OL13464750W","133"
"OL13464750W","479"
"OL15596246W","1068"
"OL15596246W","1066"
"OL15596246W","133"
"OL15596246W","756"
"OL16690619W","457"
"OL16690619W","133"
"OL16884652W","756"
"OL16884652W","1217"
"OL16884652W","133"
"OL16884652W","548"
"OL16955222W","1024"
"OL16955222W","430"
"OL16955222W","1951"
"OL16955222W","1023"
"OL16955222W","426"
"OL16955222W","133"
"OL17775339W","400"
"OL17775339W","403"
"OL17775339W","1089"
"OL17775339W","1605"
"OL17775339W","1460"
"OL17775339W","404"
"OL17775339W","127"
"OL17775339W","1356"
"OL17775339W","457"
"OL17775339W","459"
"OL17775339W","399"
"OL17775339W","689"
"OL17775339W","129"
"OL17775339W","1655"
"OL17775339W","980"
"OL17775339W","1719"
"OL1894140W","479"
"OL1894140W","133"
"OL1894140W","1258"
"OL2917884W","985"
"OL2917884W","1327"
"OL2917884W","1321"
"OL2917884W","206"
"OL2917884W","1604"
"OL2917884W","540"
"OL2917884W","133"
"OL2917884W","598"
"OL2917884W","457"
"OL2917884W","523"
"OL2917884W","1804"
"OL3370974W","479"
"OL3370974W","1948"
"OL3370974W","676"
"OL3370974W","133"
"OL4304808W","167"
"OL4304808W","171"
"OL4304808W","420"
"OL4304808W","805"
"OL4304808W","1822"
"OL4450703W","133"
"OL4450703W","1671"
"OL4450703W","2038"
"OL4450703W","2254"
"OL4450703W","1242"
"OL4450703W","2280"
"OL4450703W","2256"
"OL4450703W","1763"
"OL4450703W","2257"
"OL4450703W","1761"
"OL4450703W","1237"
"OL4450703W","1306"
"OL4450703W","1803"
"OL4450703W","2062"
"OL4450703W","1164"
"OL4450703W","1161"
"OL4450703W","1674"
"OL4450703W","1238"
"OL4450703W","1061"
"OL4614473W","133"
"OL4614473W","411"
"OL4614473W","756"
"OL4724446W","133"
"OL4724446W","756"
"OL8019252W","133"
"OL8019252W","1061"
"OL12539793W","479"
"OL12539793W","540"
"OL12539793W","1199"
"OL12539793W","1023"
"OL12539793W","1192"
"OL12539793W","133"
"OL13578665W","479"
"OL13578665W","410"
"OL13578665W","1272"
"OL13578665W","2235"
"OL13578665W","1822"
"OL13578665W","133"
"OL15568767W","2004"
"OL15568767W","1304"
"OL15568767W","2003"
"OL15568767W","133"
"OL15568767W","1284"
"OL16929284W","2246"
"OL16929284W","446"
"OL16929284W","418"
"OL16929284W","430"
"OL16929284W","1546"
"OL16929284W","133"
"OL16929284W","438"
"OL16954837W","430"
"OL16954837W","540"
"OL16954837W","1421"
"OL16954837W","2137"
"OL16954837W","645"
"OL16954837W","1941"
"OL16954837W","133"
"OL16968751W","699"
"OL16968751W","133"
"OL3761801W","133"
"OL3761801W","1304"
"OL3761801W","1612"
"OL3761801W","2147"
"OL3968945W","133"
"OL3968945W","167"
"OL3968945W","479"
"OL3968945W","1822"
"OL4707262W","133"
"OL4807803W","133"
"OL4807803W","479"
"OL4807803W","540"
"OL4807803W","699"
"OL4807803W","700"
"OL4906784W","133"
"OL4906784W","338"
"OL4906784W","1678"
"OL716849W","1888"
"OL716849W","980"
"OL716849W","1221"
"OL716849W","2305"
"OL716849W","489"
"OL716849W","17"
"OL716849W","982"
"OL716849W","1960"
"OL716849W","36"
"OL716849W","1719"
"OL716849W","2306"
"OL716849W","472"
"OL716849W","1054"
"OL8020585W","1916"
"OL8020585W","230"
"OL8020585W","437"
"OL8020585W","133"
"OL8020585W","140"
"OL11617637W","1822"
"OL11617637W","133"
"OL11997711W","479"
"OL11997711W","935"
"OL11997711W","1822"
"OL11997711W","133"
"OL12799925W","479"
"OL12799925W","133"
"OL13624725W","479"
"OL13624725W","442"
"OL13624725W","1066"
"OL13624725W","133"
"OL13624725W","436"
"OL16624360W","1231"
"OL16624360W","984"
"OL16624360W","1468"
"OL16624360W","2191"
"OL16624360W","133"
"OL2413430W","133"
